,artist_name,song_name,lyric_staff,lyric
357,日向坂46,NO WAR in the future,日向坂46,LALALALALA…　　僕たちはわかってるよ　一番　大事なもの　奪い合ってるダイヤには　何も価値がない　　傷つけ血を流し　何を手にするのか？　憎しみのドミノ倒し　誰か止めてくれ！　　大きな雨雲が　この空　覆っても　さあ　みんなで声を上げようぜ！　光　求めるなら　風を吹かせるしかない　その足を踏みならせ！　　NO WAR　愛し合ってるかい？　世界の人と…　やさしくありたいんだ　“好き”になってみよう　NO WAR　許し合ってるかい？　微笑むだけで　心は通じるんだ　“平和”始めよう　NO WAR in the future　　そばにいる誰かのため　遠くの誰かのため　感情を譲り合えば　分かり合えるだろう　　遥かな地平線　闇が近づいても　いや　何も恐れることはない　どんなに暗い夜も　やがて朝陽　昇るんだ　その拳　振り上げろ！　　NO WAR　話聞いてるかい？　目と目合わせて　言葉わからなくても　“好き”を伝えよう　NO WAR　語り合ってるかい？　そして最後に　抱き締め合えばわかる　“友よ”歩こうぜ　　LALALALALA…　NO WAR in the future　　悲しみの涙を　何度拭った時　そう　世界は一つになるのか？　戦いを望まない　僕たちはここにいると　さあ　声を上げようぜ！　　NO WAR　愛し合ってるかい？　世界の人と…　やさしくありたいんだ　“好き”になってみよう　NO WAR　許し合ってるかい？　微笑むだけで　心は通じるんだ　“平和”始めよう　NO WAR in the future　　LALALALALA…
358,日向坂46,ハッピーオーラ,日向坂46,今　緑の木々　風に吹かれ　波のように　今　好きな人に巡り会えて　心騒ぐ　　太陽の真下で願う　世界中がしあわせになって欲しい　誰かの愛があればいい　君らしく僕らしく　　微笑んで！　Yeah Yeah　伝わるかい？　Yeah Yeah　楽しいかい？　大事なのは前向くこと　全力出して行こう　盛り上がれ！　Yeah Yeah　伝わるかい？　Yeah Yeah　感じるかい？　どんな時も光　満ち溢れる　ハッピー　ハッピーオーラ　　さあ　花は咲いて　甘く香り　恋を誘う　さあ　胸の奥の秘めた想い　いつか届け！　　この空を見上げて祈る　地球上の争いがなくなるように　自分に何ができるのか　絶望を乗り越えて　　生きるんだ　Yeah Yeah　大好きだよ　Yeah Yeah　わかるだろう　繋いだ手のその温もり　愛とは与えるもの　互いに…　Yeah Yeah　大好きだよ　Yeah Yeah　夢を見よう　いつの日にか　それが希望になる　ハッピー　ハッピーオーラ　　みんな　みんな　幸せになれるって　思い込まなきゃ　何も始まらない　ハッピーオーラの作り方　　微笑んで！　Yeah Yeah　伝わるかい？　Yeah Yeah　楽しいかい？　大事なのは前向くこと　全力出して行こう　盛り上がれ！　Yeah Yeah　伝わるかい？　Yeah Yeah　感じるかい？　どんな時も光　満ち溢れる　ハッピー　ハッピーオーラ　　Yeah Yeah...
359,日向坂46,パクチー ピーマン グリーンピース,日向坂46,ねえ　パクチー　ピーマン　グリーンピース　苦手なんだって君に打ち明けたら　子供か！って言われたけど　嫌(いや)なものは嫌(いや)なんだ　しょうがないよね　　Wow wow　　料理の皿から上手に　苦手なものを避(よ)けて(脇にそっと)　好きなものだけ食べる僕を　正直な自分だと思う(等身大)　　我慢しながら食べなくちゃダメなんて　それって　ふしあわせだ　僕らの人生も　同じだろう　無理なんかするな　　跡形もなく煮込んだり　もっと細かく　切り刻んでみたり　君がいろいろチャレンジしてみてくれるけど　すぐにギブアップ(Hey！)　　パクチー　ピーマン　グリーンピース　誰でも苦手なものあるだろう　そう　こんなもんを食べなくたって　人間は生きていけるんだ(Hey！)　　ニンジン　トマト　きゅうり　椎茸　もちろん野菜が悪いわけじゃない　悪いのは僕なんだ　君のことだけ好きだから　許してくれ　　ラララ…　　何でも食べる　食べられる　そんなのは　八方美人すぎる　弱点ある方が　愛おしくて　チャーミングじゃないか　　友達にはなりたくない　なぜだか　相性が悪い奴いるよね　こっちと向こうに境界線があるように　まるで違うタイプ(Hey！)　　レバー　梅干し　生クリーム　どうして　食べなきゃいけないんだ？　この世に存在する必要はない　さあどこか消えてなくなれ(Hey！)　　なまこにらっきょうにブルーチーズ　食べてる奴が信じられない　口にしたことないけど　これだけは言っておきたい　食べる意味ない　　つまり　どんな人間だって　好き嫌いはあるよ　嫌いなものがあるから　こんなに好きにもなれる　　ねえ　あの娘(こ)もこの娘(こ)も　そう　どの娘(こ)も　絶対に　彼女にはしたくない　好き嫌いが激しいって言うけど　手が早いよりいいだろう？　君だけでもうお腹いっぱいだ(Hey！)　　パクチー　ピーマン　グリーンピース　誰でも苦手なものあるだろう　そう　こんなもんを食べなくたって　人間は生きていけるんだ(Hey！)　　ニンジン　トマト　きゅうり　椎茸　もちろん野菜が悪いわけじゃない　悪いのは僕なんだ　君のことだけ好きだから　許してくれ　　ラララ…　ラララ…
360,日向坂46,飛行機雲ができる理由,日向坂46,空のキャンバスに　指で描くような白い飛行機雲　どうやって飛べば　雲ができるのか　君が突然　僕に聞いた　どうしてなんだろう　僕も知らなくて　答えに困ってたら　あれは飛行機の涙じゃないかな　君がポツリと言った　　僕たちは(どこまでも)晴れ渡ってて　悲しみの(雨雲は)どこにもないって　思ってた　　微笑んでた　君がある日　振り向いたら泣いてたなんて　そんなことって　あるのかなって　僕は不安になった　飛行機雲って　自分じゃ何も　気づかないうちに　雲を作って　だからこんなに　なぜか切ない　景色に見えるのかもしれない　Ah...　　風が吹き抜けて　長い髪が揺れ　そっと手で押さえた　君は何となく　胸のざわめきを感じたんだと思う　　愛しさを(永遠と)言えないのなら　僕たちは(ああ何を)信じればいいんだ　この先に…　　自分だけが落とし物をしていないと自惚れてた　愛してる？って　確かめたってきっと答えられない　まさかこんな　幸せにさえ　見えない何かあるんじゃないか？　それでも僕は　君と一緒に　この空を飛びたいと願う　Ah...　　地上から空を見上げてると　飛行機雲は見えてても　エンジンの音は　何も聴こえて来ないね　僕が思ってるよりも　泣いてる君は遠くにいて　声掛けてあげることもできなくて　ごめん　　微笑んでた　君がある日　振り向いたら泣いてたなんて　そんなことって　あるのかなって　僕は不安になった　飛行機雲って　自分じゃ何も　気づかないうちに　雲を作って　だからこんなに　なぜか切ない　景色に見えるのかもしれない　Ah...
361,日向坂46,日向坂,日向坂46,ちょっと遠回りをして　どうにかここまでやって来た　全力で登るだけ　僕たちは日向坂　　先を歩く誰かの背中　ずっと後を追いかけて　自分の夢　見失わぬように　時々　空を見上げた　　流した涙の分だけ　笑うことを覚えたのさ　楽しくなきゃ人生じゃない　チャンスはやがて訪れる　　いつか歩きたかったんだ　どこまでも太陽に続く道　みんなで真っ直ぐ進もうぜ　目の前に日向坂　　大きな木のそばにいたから　いつも日陰だったけど　もう誰かを追いかけはしない　自分の道を行くんだ　　悔しい思いの分だけ　我慢強くなったのさ　人生って面白いよね　努力は　ほら報われる　　坂はここから始まるよ　そうきっと平坦な道じゃない　みんなで頑張って進もうぜ　目指してた日向坂　　ひらがなで学んだ　色々なこととか　思い出す度　胸が詰まる　漢字を書くかっこよさ　憧れていたけど　ないものねだりだって気づいた　　この世に坂道はたくさんあるんだ　どれも素敵な坂ばかり　真似をしてみても敵(かな)うわけないよね　そう思ったら楽になった　僕たちはありのままの僕たちでいいんだ　背伸びをせずに普通にやってみよう　やっと空が広がり　僕たちにも陽が当たる　　ちょっと遠回りをして　どうにかここまでやって来た　全力で登るだけ　僕たちは日向坂
362,日向坂46,ひらがなけやき,日向坂46,きっと　まだ誰も知らない　風の中を歩く私を…　　通学路に新しい制服　転校して来たの　秋が始まる頃…　　一本の欅から　色づいてくように　この街に少しずつ　馴染んで行けたらいい　舞い落ちる枯葉たち　季節を着替えて　昨日とは違う表情の　青空が生まれる　　少し　みんなとは離れて　不安そうに歩く私に…　　声を掛けてくれたクラスメイト　隣に並んだら　古い親友みたい　　街角の欅って　いつだってやさしい　通(かよ)ってたあの道も　同(おんな)じ風景で…　来年の若葉には　何を想うだろう　思い出がいくつも重なって　木漏れ日が生まれる　　これからよろしく　ひらがなのように　素直な自分で　ありのまま…　　一本の欅から　色づいてくように　この街に少しずつ　馴染んで行けたらいい　舞い落ちる枯葉たち　季節を着替えて　昨日とは違う表情の　青空が生まれる
363,日向坂46,ひらがなで恋したい,日向坂46,ずっと親友の彼だったから　必要以上に仲良くはなれなかった　部活終わりでばったり会って　夕日沈むまで　教室で馬鹿話した　　もし言葉　途切れたら　きっと見つめてしまうでしょう　静寂が怖いのは何かがバレそうで…　　ふりがなをふらなきゃ　わかってもらえない　心のこの感じ　どう伝えればいい？　難しい気持ちは　絶対　読めないわ　ねえもっと気楽にひらがなで恋したい　　まさか二人きりで帰るなんて　どこかで誰かに見られたら誤解される　途中で方向　別になるのに　どうしてこんなに「じゃあまた」と言えないんだろう　　偶然は　もうないと　もちろんわかってるけど　必然に変えた時　彼女を傷つける　　友情を取るのか？　恋愛を取るのか？　二つの選択肢　心は揺れてる　今だったら何にも　間違っていない　単純で明快なひらがなで恋したい　ひらがなで恋したい　　辞書で調べなくちゃ　意味がわからないような　漢字を使わなくても(シンプルに)　複雑な想いをストレートに伝えたい　やさしい文字で…　　ふりがなをふらなきゃ　わかってもらえない　心のこの感じ　どう伝えればいい？　難しい気持ちは　絶対　読めないわ　ねえもっと気楽にひらがなで恋したい　ひらがなで恋したい　がながなひらがながな
364,日向坂46,Footsteps,日向坂46,聴こえるかい？　LA LA LA...　足音　LA LA LA...　　みんないなくなってしまったと　嘆くことなんかないんだよ　ちゃんと見てごらん　僕はいるだろう　人間(ひと)は皆　変わって行くのさ　自分の都合がいいように…　昨日とは違う　別人みたいに　　ホントの友達って　どういう意味なのか？(悩む)　真剣に語るのは恥ずかしい　絶対に裏切らない奴か(例えば)　無理して笑顔見せるより　愛想ないぶっきらぼう　そんな友達　欲しいもんだ　　君のそばに誰かいる　そんな孤独なんか感じるな　不器用なだけだよ　生き方は間違っていない　今は真っ暗な夜明け前だ　何にも見えない空もあるさ　寂しさの向こうから　近づく(何かが)　聴こえるかい？　LA LA LA...　足音　LA LA LA...　　何があったか知らないけど　落ち込んでたってしょうがない　生きていれば　いろいろあるだろう　弱ってるそういう時に　周りから潮が引くように　離れて行く　誰かいるものさ　　普段の行いとか　悪かったんじゃないか(なんて)　反省をするよりも　強くなれ　そんなどうでもいいことは(全部)　今すぐ忘れてしまえばいい　誰だって　欠陥品　やりたいようにやるしかない　　きっと　誰かが味方だよ　同じこと思ってる奴がいる　声なんか出さずに　さりげなく頷く仲間よ　手を取り合って　抱き合うだけが　親友じゃないとわかっただろう　やさしさとぬくもり　届くよ(じわじわ)　言葉以上に…　　いつだって一人きり　思ってるより孤独じゃない　孤独じゃない　　君のそばに誰かいる　そんな孤独なんか感じるな　不器用なだけだよ　生き方は間違っていない　今は真っ暗な夜明け前だ　何にも見えない空もあるさ　寂しさの向こうから　信じろ(自分を)　まっすぐ行こう　LA LA LA...　仲間よ　LA LA LA...　　聴こえるかい？
365,日向坂46,ブルーベリー＆ラズベリー,日向坂46,踏切のその手前　立ち止まって　何かを言おうとしてた　それだけで君の次の言葉が　わかってしまうのはなぜだろう？　　こんなにも好きだって気づいてても　確かめたりはできない　あと半年で卒業式って　カウントダウンが始まった　　風のスピードは　そうきっと変わらないのに　吹いてるその向きがズレただけ　“これから”の違いを教えて　　ブルーベリー＆ラズベリー　ちゃんと見たことなかった　似てるような　全然似てない僕たち　ブルーベリー＆ラズベリー　お互いにそう呼んで　友情でも　恋でもない　そんな二人でいたかった　　ゴーゴーと過ぎて行く回送電車　思い出になどできない　あとどれくらい　心見せ合えば　信じられたって言うのか？　　夢を見てる時　永遠が続く気がする　微笑み返しても胸が詰まる　「ごめんね」と言ったら終わった　　ブルーベリーORラズベリー　どっちを取ればいいんだ？　どっちだって　涙は流れてしまうよ　ブルーベリーORラズベリー　幸せになってくれ　サヨナラとか　また会おうとか　二人はもう何も聴こえない　　似て非なる愛こそ全てだ　　ブルーベリー＆ラズベリー　ちゃんと見たことなかった　似てるような　全然似てない僕たち　ブルーベリー＆ラズベリー　お互いにそう呼んで　友情でも　恋でもない　そんな二人でいたかった　　好きだよ
366,日向坂46,HEY!OHISAMA!,日向坂46,HEY！OHISAMA！(HEY！OHISAMA！)　どこで観てるの？(どこで観てるの？)　HEY！HEY！ こっち Come on ！(HEY！HEY！ こっち Come on！)　大きく手を振って(HEY！HEY！HEY！HEY！)　HEY！OHISAMA！(HEY！OHISAMA！)　私だけを観てよ(私だけを観てよ)　浮気なんかしないで(HEY！HEY！HEY！HEY！)　全力　集中(集中　集中)　　ここに来たら(トゥトゥルルルル)　みんな　みんな仲間よ(トゥトゥトゥルルルル)　お待たせ　老若男女(トゥトゥルルルル)　誰でもいらっしゃいませ(トゥトゥルルルルル)　HEY！OHISAMA！(HEY！OHISAMA！)　隣の人も一緒に(隣の人も一緒に)　HEY！Clap your hands！(ララララ)　Stand up！Everybody！(イェイ　イェイ　イェイ　イェイ)　　久しぶりに会えたのよ　もっと盛り上がって(さあ　どうぞ)　下手でもいいから　ワンツースリー　さあ　フリを真似して　　日向が　どこに　突然　現れようが　絶対　見つけて　ちゃんと応援して欲しい　いつものように　誰もみんな　ハッピーオーラで(一つになりましょう)　あっという間にキラキラと輝く　HEY！HEY！OHISAMA！(HEY！HEY！OHISAMA！)　HEY！HEY！OHISAMA！(HEY！HEY！OHISAMA！)　ずっとずっと(ずっとずっと)　そばにいてね(HEY！HEY！HEY！HEY！)　　この次はいつ(トゥトゥルルルル)　会えるか分からない(トゥトゥトゥルルルル)　後悔ないように(トゥトゥルルルル)　死ぬほど騒ぎましょう！(トゥトゥルルルル)　HEY！OHISAMA！(HEY！OHISAMA！)　私のことが好きなら(私のことが好きなら)　みんなのことも(ララララ)　大好きになってよ(イェイ　イェイ　イェイ　イェイ)　　タオルにうちわにペンライト　ここにいるよって(アピールして)　ステージからでも cha-cha-cha　そう　見えているわ　　日向が　そこで　歌って踊ってる限り　誰も彼も幸せになれますように…　ああ願って　そう祈って　楽しんでください(嫌なこと忘れて)　同じ夢を一緒に見ながら　HEY！HEY！OHISAMA！(HEY！HEY！OHISAMA！)　HEY！HEY！OHISAMA！(HEY！HEY！OHISAMA！)　私の声(私の声)　聴こえますか？(HEY！HEY！HEY！HEY！)　　これからもよろしくね　いつまででも　愛は太陽の光 Fu-　　日向が　どこに　突然　現れようが　絶対　見つけて　ちゃんと応援して欲しい　いつものように　誰もみんな　ハッピーオーラで(一つになりましょう)　あっという間にキラキラと輝く　HEY！HEY！OHISAMA！(HEY！HEY！OHISAMA！)　HEY！HEY！OHISAMA！(HEY！HEY！OHISAMA！)　ずっとずっと(ずっとずっと)　そばにいてね(HEY！HEY！HEY！HEY！)
367,日向坂46,骨組みだらけの夏休み,日向坂46,チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　Summer　　砂浜の上　骨組みだらけの海の家が　壊されていく　バイバイ　これで　ホントの　君との別れを知ったよ　今　切なくなって来た　　焼きそばとかき氷　もう食べられない幻か　　さあ　ごめんね夏休み　もっと長かったら　少しは　そう　正直に　君に好きだと言えたかもしれないね　だって　最後の夏休み　大人になっちゃったら　きっとここには来られないね　だから余計に君に会いたくて　あの日の防波堤で君を待つ　　チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　Summer　　錆びた看板　置いてあるのか捨てられたか　もう　不燃物たち　どうする？　そんな簡単に　君のこと忘れられない　ほら　目の奥　じ～んとした　　貸しボート　アルバイト　そこで生まれた　片想い　　ねえ　9月の太陽は　なぜか人恋しい　さっさと　ほら　落ちて行く　水平線まですでに遊泳禁止　きっと僕らの太陽は　季節を通り過ぎ　海の水面(みなも)に反射する　あんな綺麗な黄金色(こがねいろ)の波　ここから見送って思い出す　　だから　ごめんね夏休み　もっと長かったら　少しは　そう　正直に　君に好きだと言えたかもしれないね　だって　最後の夏休み　大人になっちゃったら　きっとここには来られないね　だから余計に君に会いたくて　あの日の防波堤で君を待つ　　そんなメモリーズ　　チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　　チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　チュチュチュチュルッチュ　Summer
368,日向坂46,ホントの時間,日向坂46,偶然　ばったり　ショッピングモールで会って　立ち話をした　夕暮れの手前で　　お互いに好きな　アニメで盛り上がり　DVDを貸し合う　約束をしただけで　　もういつのまにか　街灯り　点(つ)き始めて　頭上の空　ふと見上げる　星がパラパラって輝いた　そろそろ家(うち)に帰らなきゃ　なんて急に言い出して　腕時計をちらり見たら　さっきから一時間経ってた　　ホントの時間はどれだけ進んでたのか？　時計なんか信用しない　君と過ごす時だけ時空が歪むよ　あっという間に過ぎる　だって現国(げんこく)の授業中は　ゆっくりと針が進むし　もったいぶったように　早くなったり遅くなったりいい加減　　オオオ…　　フェイバリットアニソン　一緒に口ずさみ　話はまだまだ　尽きなかったけれど　　もうショウウィンドウの照明も消え始めて　駐車場から車が出る　残ったのは僕たちだけ　続きはまた　いつかねって　いつもならば帰るのに　ねえ明日も会えない？って　なぜだろう　一秒で聞いてた　　ホントの時間のスピードとはどれくらい？　今日の日付が変わるまで　君を想う気持ちが急がせるけれど　止まったように見える　だって真っ暗な空の色が　白むにはかかりそうだし　一日のその中で　一番遅い進み方だと思うんだ　　ねえ誰がネジを巻いて調節しているの？　一応の目安になる時間はあるだろう　チクタクって　きっとリズム刻んでる　ねえだけど当てにならないような針たちを　どうにかまとめ世界中を統一してる　あれ　これ　どれもみな勝手に動き　早さ一定してない　　ホントの時間のスピードとはどれくらい？　今日の日付が変わるまで　君を想う気持ちが急がせるけれど　止まったように見える　　ホントの時間はどれだけ進んでたのか？　時計なんか信用しない　君と過ごす時だけ時空が歪むよ　あっという間に過ぎる　だって現国(げんこく)の授業中は　ゆっくりと針が進むし　もったいぶったように　早くなったり遅くなったりいい加減　　オオオ…
369,日向坂46,膨大な夢に押し潰されて,日向坂46,君が何も話さないなら　歩道橋　階段に座っていよう　真夜中の都会はありがたいほど悲しみに無関心で楽だ　ネオンの太陽の光は眩しくない　　突然のLINEはどういう意味だったのか　その頬に流れた涙の跡　拭わなかったのはなぜ？　　Wowowo　時間は有り余ってる　君のそばにいてあげるよ　心　折れていてもそれしかできない　Wowowo　僕たちはずっと肩寄せて痛みを分け合う　膨大な夢に押し潰されて…　　僕は何も聞こうとはしない　聞いたって　しょうがないと呟くだけ　慰めることは簡単だけど　人をみんな弱くしてしまう　言葉のやさしさじゃすぐ立ち直れない　　駆けつけてくれる誰かを試していたんだろう　そうだ　自分は孤独じゃないって　確かめたかっただけだ　　Wowowo　このままどこかへ行こう　誰も知らない世界まで　こんな場所にいても　また嫌になる　Wowowo　僕たちが突然いなくなってしまったって　この先の未来は変わらないさ　　始発の電車が動き出した　行き先は知らなくても　新しいその記憶を　残せるならいい　　Wowowo　時間は有り余ってる　君のそばにいてあげるよ　心　折れていてもそれしかできない　Wowowo　僕たちはずっと肩寄せて痛みを分け合う　膨大な夢に押し潰されて…　　未成年のまま
370,日向坂46,僕たちは付き合っている,日向坂46,僕たちは付き合っていると叫びたくなる　このままずっと　秘密にできない　友達にも気づかれないようにするなんて　馬鹿馬鹿しいと思うから　ちゃんとオープンにしようよ　　誰か一緒にいる時　わざと距離を置いてみたり　目を合わせずに頷(うなず)く　二人(二人)なんだか不自然で(不自然で)　細かすぎる気の遣い方が　ぎこちななくて切なくなるよ　　だって君があいつの　昔の彼女なだけ　二年も前の話じゃないか　何(なん)にも悪いことしてない　　僕たちは付き合っていると宣言しよう　みんなの前ではっきりさせよう　もしも君が何か言われたら受けて立つ　出会いの順番　神様はどうして間違えたんだろう　　一瞬　きょとんとしていた　あいつの顔　そうみんなも　何を言い出したんだって…　だけど(だけど)ホントのサプライズは(サプライズは)　そんなことはここにいる全員　もう前から知っていたこと　　そして　あいつが僕に　大事にしてやれよと　祝福して握手求める　微妙な男のプライドだ　　僕たちは付き合っていると叫びたくなる　このままずっと　秘密にできない　友達にも気づかれないようにするなんて　馬鹿馬鹿しいと思うから　ちゃんとオープンにしようよ　　誰も旅人だ　出会い別れ繰り返し　最後のこの場所で　やっと僕たちの恋に辿り着いたんだ　　僕たちは付き合っていると叫んでもいい　今日までずっと言えなかったけど　隠したって　すぐにバレるから恋なんだ　何となく　何となく　空気でわかってしまう　惹かれ合った　そのしあわせ　滲み出す　正々堂々　僕たちは　ここでキスだってできるんだ
371,日向坂46,僕なんか,日向坂46,君を愛す資格がない　僕なんか…　　そこに咲いてた花　気づかないまま跨(また)いで　あれが綺麗だったと後になって思った　無視してたわけじゃなく　生きるのに忙しくて　振り返った時に君の存在を知った　　見た目ではない　その性格にどんどん惹かれて　やっと理想の彼女とわかった　　僕なんか　今さら　君のそばにいちゃだめだ　募(つの)らせた想いを　どんな言葉で伝えればいい？　僕なんか　このまま　遠くで盗み見ながら　情けない自分に　諦めろと呟くだけ　初めから間違ってた　愛しさの方向　　後出しで好きなんて　告白をしたって　調子がいい奴と君は呆れちゃうだろう　　鈍感でごめん　一目惚れとかしたことないから　心の声を聴こうとせずに…　　君なんか　もちろん　僕にはもったいないけど　　一生で一回　そんな奇跡　起きないかな　君なんか　僕には　手の届かないマドンナ　わかってはいるのに　この動悸が止まらない　この恋よ　　ネガティブになるのは　僕がいけないんだ　自分に自信がなくて　「僕なんか」って否定的になる　　できるなら　一瞬　僕に振り向いてくれたら　この愛が確かに　真実だって証明しよう　　僕なんか　今さら　君のそばにいちゃだめだ　募らせた想いを　どんな言葉で伝えればいい？　僕なんか　このまま　遠くで盗み見ながら　情けない自分に　諦めろと呟くだけ　初めから　間違ってた　思い出の残し方　僕なんか　僕なんか　もう二度と言いたくない
372,日向坂46,僕に続け,日向坂46,ラールーラーリララー　ラールーラーリララー　ラールーラーリララー　僕は行くよ　　世界は広すぎて　どこへ向かえばいいのか？　誰に聞いたって　わからないと首を振る　まだ見たことがない　この海の向こう側　そこには何が　待ち受けているって言うのだろう　　真っ黒な雲に空は覆われて　晴れ間を見せないと聞く　鬱蒼とした森の奥には　恐ろしい魔物が　住んでいるらしい　　人は　自分で想像できない未来に踏み出さない　噂や伝説で　地図上から消してしまう　明日は今日と違う新しい大陸だ　誰に止められても　今　舟を漕ぎ出そう　　高波は全部　僕が受ける　夢ある者　後に続け　　ここで生きることを　否定してるわけじゃない　もっと素晴らしい世界もあるんじゃないか？　そんな好奇心や野望みたいなものを　押し殺すより　確かめに行きたいだろう？　　その地に嵐が吹き荒れるなら　青空になるまで待とう　簡単に望んでいた希望　手には入らない　だから進むんだ　　だって　若さはその分だけ失敗ができるのさ　何度も何度でも　道に迷っても引き返せる　明日がダメでも　また　明後日はやって来る　自分が思うままに　さあ　舟を漕ぎ出そう　　人は　自分で想像できない未来に踏み出さない　噂や伝説で　地図上から消してしまう　明日は今日と違う新しい大陸だ　誰に止められても　今　舟を漕ぎ出そう　　高波は全部　僕が受ける　夢ある者　後に続け　　どんな困難も　盾になるよ　夢ある者　僕に続け
373,日向坂46,My god,日向坂46,My god！ My god！ My god！ My god！　Woo Yeah！ Yeah！　　神よ　教えてくれないか？　神よ　僕はどうすればいい？　胸が　なぜこんなに苦しいのだろう？　すれ違った(そう)あの日に(ほら)何があった？　　立ち話してただけじゃないか？ (彼女と偶然　会って)　個展を見て来た帰り道(ほんの数分　wow wow wow wow)　たまたまそれは僕の好きな(コンテンポラリーだった)　ホントはお茶でも飲みに行きたかったけど　　また会える？なんて(なぜか)　喉まで出ていた(ふいに)　今までにも何度だって　彼女とは会ってたのに…　　神よ　教えてくれないか？　神よ　どんな意味があるのか？　愛は　なぜ突然　生まれたのだろう？　さあ　僕らは(そう)これから(ねえ)どうなるのか？　　この次　会った時は(時は)　何かが始まるような予感がする　　知らないドアは(いつも)　こっそりと開いて(開いて)　予想外の未来の世界　連れてってくれるんだ　　こんな風(ふう)に　運命は　一瞬で　変わるんだね　　My god！ My god！ My god！　Woo Yeah！ Yeah！　　神よ　知っていたんだろう？　神よ　２人の物語を　愛のタネはずっとそこにあったのか　やっと僕が気づいただけだ　　神よ　教えてくれないか？　神よ　どんな意味があるのか？　愛は　なぜ突然　生まれたのだろう？　さあ　僕らは(そう)これから(ねえ)どうなるのか？　　My god！ My god！ My god！ My god！　Woo
374,日向坂46,My fans,日向坂46,私のためなら　何でもするって　言ってくれたよね　覚えてる？　たとえ水の中　たとえ火の中も　躊躇(ためら)うことないって　誓ったでしょ？　　どれくらい私を愛してるの？　言葉だけじゃ信じられないわ　ホントなら　態度で見せてちょうだい　私は疑(うたぐ)り深くて　わがままなのよ　オオオ…　声をもっともっと上げなさい　　HEY！ FANS！　ついて来るか？　Oh Yeah Yeah　Heat up！　盛り上がれ　Oh Yeah Yeah　オオオ　カモン　カモン　高く　ジャンプ　限界まで　HEY！ FANS！　全部　捨てろ　Yeah Yeah　フリーダム　忘れちゃいな　No！No！　オオオ　馬鹿になって　みんなで行こうぜ　Go to heaven！　　こんなに愛した女はいない　なんて　目を見つめながら囁(ささや)かれた　あれは口説くため　あれは落とすため　言い訳されたって　責任重大　　もう他に誰かを見つけちゃったの？　心変わりしたと言うのなら　しょうがない　水に流してもいいけど　私はプライド高いの　許せないかも…　オオオ…　きっと後悔するでしょう　　You're fans　信じてる　Oh Yeah Yeah　Right on！　踊り狂え　Yeah Yeah　オオオ OK OK　Hands up　しろよ　足を鳴らせ！　You're fans　騒ごうぜ　Oh Yeah Yeah　One team　リズムに乗れ　Groove Groove　オオオ　まだまだだよ　逃げ出すんじゃねえ　Go to hell　　こんな最高な　こんな結構な　おまえらとなら　天国も地獄も…　恋人みたいに寄り添って行きたい　キスしなくても　触れなくても　分かり合える　　部外者に説明したって　絶対　何も理解出来ないよ　オッオー　愛は religion　他人なんかどうだっていいさ　　HEY！ FANS！　ついて来るか？　Oh Yeah Yeah　Heat up！　盛り上がれ　Oh Yeah Yeah　オオオ　カモン　カモン　高く　ジャンプ　限界まで　HEY！ FANS！　全部　捨てろ　Yeah Yeah　フリーダム　忘れちゃいな　No！No！　オオオ　馬鹿になって　みんなで行こうぜ　Go to heaven！
375,日向坂46,窓を開けなくても,日向坂46,青空と地平線　重なり合う場所まで　行ってみたいと君が呟(つぶや)いた　　僕はどう答えればいいのかわからなくて　右手翳(かざ)して永遠を眺めた　　君が何を言いたかったか　後になってやっと気づいたよ　こんな退屈な現実から　連れ出して欲しかったんだろう　今すぐ　　窓を開けなくても　どこへでも行けるんだ　瞳(め)を閉じてごらん　感じるはずさ　風が吹いているよ　胸の奥に…　遠くの夢が見える　　教室のカーテンは　呼吸をしてるように　外の空気をいつも　受け入れている　　教師たちが面倒そうに　授業中に窓を閉めるから　君は目の前の夢のなさに　落胆してしまったんだろう　愚かだ　　今はできなくても　未来ならできるかも　諦めちゃだめだ　空の彼方　いつか聴こえて来る　鳥の声が…　新しい風を待とう　　君が何を探していたか　ある日　僕はやっとわかったよ　どんな頑(かたくな)なガラス窓も　太陽と希望の光は　届くよ　　窓を開けなくても　どこへでも行けるんだ　瞳(め)を閉じてごらん　感じるはずさ　風が吹いているよ　胸の奥に…　遠くの夢が見える
